,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,DRB%,OFT/FGA,Arena,Attend.,Attend./G,Year,3PAr_Norm,ORtg_Norm,DRtg_Norm,Pace_Norm,FTr_Norm,TS%_Norm,eFG%_Norm,TOV%_Norm,ORB%_Norm,FT/FGA_Norm,OeFG%_Norm,OTOV%_Norm,DRB%_Norm,OFT/FGA_Norm
1008,Milwaukee Bucks,23.5,33,49,29,53,-4.18,0.2,-3.98,104.3,108.7,-4.4,94.2,0.276,0.189,0.537,0.499,14.2,24.9,0.207,0.51,14.2,73.1,0.221,BMO Harris Bradley Center,621808.0,15166.0,2016,0.6644790812141099,0.9803245817407106,1.021680556425841,0.9835380920892354,0.9978308026030369,0.9920561610936635,0.9930348258706468,1.079847908745247,1.045632698768197,0.989010989010989,1.0149927026668437,1.0795742524075012,0.9591497550734778,1.0562370559184324
1009,Phoenix Suns,26.0,23,59,24,58,-6.66,0.34,-6.32,102.2,109.0,-6.8,98.5,0.271,0.302,0.526,0.487,15.2,25.4,0.204,0.523,13.5,77.1,0.237,Talking Stick Resort Arena,701405.0,17107.0,2016,1.0617602250087894,0.9605865029137165,1.0245002819725546,1.028434204573139,0.9797541576283442,0.9717347127286163,0.9691542288557214,1.155893536121673,1.0666293393057111,0.9746774964166268,1.0408650656759986,1.0263558033451596,1.0116340097970606,1.1327067070256491
1010,Brooklyn Nets,26.9,21,61,22,60,-7.35,0.24,-7.12,103.2,110.9,-7.7,95.2,0.246,0.218,0.527,0.492,13.6,24.1,0.186,0.534,13.1,75.7,0.176,Barclays Center,620142.0,15125.0,2016,0.7664361889136295,0.9699855880694279,1.0423585437684064,0.9939790484808408,0.8893709327548807,0.9735821171254389,0.9791044776119404,1.0342205323193916,1.0120380739081747,0.888676540850454,1.0627570651452833,0.9959452610238215,0.9932645206438069,0.841166162179385
1011,Los Angeles Lakers,26.5,17,65,17,65,-9.56,0.64,-8.92,101.6,111.6,-10.0,95.6,0.292,0.29,0.509,0.46,12.5,23.1,0.228,0.523,11.6,74.7,0.202,STAPLES Center,778877.0,18997.0,2016,1.0195710769951951,0.9549470518202895,1.0489379033774044,0.9981554310374829,1.0556760665220535,0.9403288379826344,0.9154228855721395,0.9505703422053232,0.9700447928331468,1.0893454371715243,1.0408650656759986,0.8819057273188038,0.980143456962911,0.9654293452286125
1012,Philadelphia 76ers,23.3,10,72,16,66,-10.23,0.31,-9.92,98.8,109.2,-10.4,97.9,0.269,0.327,0.519,0.487,14.8,20.6,0.186,0.51,13.5,74.0,0.24,Wells Fargo Center,614650.0,14991.0,2016,1.1496542833704442,0.9286296133842973,1.0263800990036969,1.0221696307381756,0.9725234996384671,0.958802881950859,0.9691542288557214,1.1254752851711027,0.8650615901455768,0.888676540850454,1.0149927026668437,1.0263558033451596,0.9709587123862841,1.1470447666082524
1013,Golden State Warriors,28.2,67,15,67,15,11.63,-0.28,11.35,115.6,104.0,11.6,99.8,0.259,0.359,0.597,0.563,13.2,22.8,0.204,0.486,13.5,74.9,0.198,Oracle Arena,803436.0,19596.0,2017,1.1352376936860968,1.0624023527249333,0.9560580989152417,1.0352697095435683,0.9564254062038403,1.0807385952208544,1.095686020110282,1.036377911541481,0.9788208357183744,0.9760765550239234,0.9462002725679797,1.060487038491752,0.9762349567710824,0.9469153515064563
1014,San Antonio Spurs,29.6,61,21,60,22,7.2,-0.06,7.13,111.1,103.5,7.6,94.2,0.263,0.281,0.564,0.524,12.6,24.0,0.21,0.492,13.5,77.6,0.192,AT&T Center,755347.0,18423.0,2017,0.8885843786233795,1.0210458597555372,0.95146166574738,0.9771784232365145,0.9711964549483012,1.0209992758870383,1.019785922802465,0.989269824653232,1.0303377218088152,1.0047846889952152,0.9578817574144979,1.060487038491752,1.0114263370552201,0.9182209469153516
1015,Houston Rockets,27.4,55,27,55,27,5.77,0.08,5.84,114.7,109.0,5.7,100.0,0.304,0.462,0.583,0.545,13.3,24.6,0.233,0.519,13.2,75.8,0.194,Toyota Center,695903.0,16973.0,2017,1.4609465584484032,1.0541310541310542,1.0020224305938592,1.0373443983402488,1.1225997045790248,1.055394641564084,1.0606552059682128,1.0442292593561895,1.0560961648540355,1.1148325358851676,1.0104484392238302,1.0369206598586018,0.9879654168657949,0.9277857484457198
1016,Toronto Raptors,26.1,51,31,52,30,4.21,-0.56,3.65,112.3,107.8,4.5,94.7,0.293,0.289,0.561,0.517,11.8,25.0,0.233,0.507,13.5,76.3,0.223,Air Canada Centre,813050.0,19830.0,2017,0.9138821545272479,1.0320742578807094,0.990990990990991,0.9823651452282157,1.0819793205317576,1.0155684286748734,1.0061628284138826,0.9264590421355665,1.0732684602175158,1.1148325358851676,0.9870854695307936,1.060487038491752,0.9944823391406352,1.0664753706360595
1017,Los Angeles Clippers,30.0,51,31,52,30,4.29,0.13,4.42,112.7,108.2,4.5,96.1,0.312,0.329,0.574,0.537,12.0,21.5,0.233,0.506,12.1,76.9,0.211,STAPLES Center,782609.0,19088.0,2017,1.0403710340465901,1.0357503905891003,0.9946681375252804,0.9968879668049792,1.1521418020679466,1.0391020999275886,1.0450859552384042,0.9421617377649829,0.9230108757870635,1.1148325358851676,0.9851385553897072,0.950510604870385,1.0023026458704438,1.0090865614538498
1018,Utah Jazz,26.8,51,31,52,30,3.94,0.06,4.0,109.6,105.3,4.3,91.6,0.288,0.327,0.563,0.526,13.2,23.2,0.215,0.493,11.8,78.9,0.195,Vivint Smart Home Arena,806142.0,19662.0,2017,1.034046590070623,1.0072603620990717,0.9680088251516823,0.9502074688796679,1.0635155096011815,1.0191889934829832,1.0236782354849172,1.036377911541481,0.9959931310818546,1.0287081339712918,0.9598286715555843,0.926944226237235,1.028370334969805,0.932568149210904
1019,Cleveland Cavaliers,29.2,51,31,49,33,3.18,-0.31,2.87,113.6,110.3,3.3,96.2,0.275,0.399,0.58,0.547,12.6,21.9,0.206,0.516,11.4,75.8,0.174,Quicken Loans Arena,843042.0,20562.0,2017,1.2617265732054392,1.0440216891829794,1.0139731568302996,0.9979253112033195,1.0155096011816838,1.0499637943519189,1.064547518650665,0.989269824653232,0.9401831711505437,0.9856459330143541,1.004607696800571,0.8955223880597016,0.9879654168657949,0.8321377331420373
1020,Boston Celtics,25.9,53,29,48,34,2.63,-0.39,2.25,111.2,108.4,2.8,96.8,0.273,0.393,0.567,0.525,12.2,21.2,0.22,0.503,12.6,75.3,0.223,TD Garden,760690.0,18553.0,2017,1.2427532412775377,1.0219648929326348,0.9965067107924251,1.004149377593361,1.0081240768094535,1.0264301230992035,1.0217320791436912,0.9578644333943992,0.9101316542644533,1.0526315789473684,0.9792978129664481,0.9897879025923018,0.9814484945909545,1.0664753706360595
1021,Washington Wizards,26.0,49,33,46,36,1.8,-0.45,1.36,111.2,109.3,1.9,97.4,0.254,0.284,0.564,0.528,12.8,24.1,0.199,0.524,13.8,75.5,0.213,Verizon Center,697107.0,17003.0,2017,0.89807104458733,1.0219648929326348,1.0047802904945762,1.0103734439834025,0.9379615952732643,1.0209992758870383,1.0275705481673694,1.0049725202826485,1.0346307956496852,0.952153110047847,1.0201830099292621,1.0840534171249019,0.9840552635008907,1.0186513629842182
1022,Miami Heat,26.5,41,41,44,38,1.06,-0.29,0.77,107.8,106.7,1.1,95.2,0.251,0.314,0.541,0.512,12.4,24.2,0.177,0.496,12.6,76.4,0.22,AmericanAirlines Arena,805400.0,19644.0,2017,0.9929377042268368,0.9907177649113132,0.9808788380216952,0.987551867219917,0.9268833087149186,0.9793627805937727,0.9964320467077522,0.9735671290238157,1.0389238694905552,0.84688995215311,0.9656694139788434,0.9897879025923018,0.9957857235956034,1.052128168340507
1023,Oklahoma City Thunder,24.7,47,35,43,39,0.76,0.39,1.14,108.3,107.5,0.8,97.8,0.295,0.295,0.54,0.5,13.2,27.9,0.22,0.511,12.5,79.0,0.218,Chesapeake Energy Arena,746323.0,18203.0,2017,0.9328554864551492,0.9953129307968017,0.9882331310902739,1.0145228215767634,1.0893648449039879,0.9775524981897177,0.9730781706130391,1.036377911541481,1.1977676016027474,1.0526315789473684,0.9948731260951391,0.9819324430479184,1.0296737194247731,1.0425633668101388
1024,Memphis Grizzlies,29.5,43,39,42,40,0.49,0.47,0.96,107.7,107.1,0.6,92.3,0.28,0.316,0.535,0.491,12.1,24.8,0.219,0.506,13.6,77.5,0.256,FedEx Forum,677314.0,16520.0,2017,0.9992621482028039,0.9897987317342156,0.9845559845559845,0.9574688796680497,1.03397341211226,0.9685010861694425,0.9555627635420044,0.950013085579691,1.0646823125357756,1.0478468899521531,0.9851385553897072,1.0683424980361351,1.010122952600252,1.2242945958871354
1025,Denver Nuggets,25.2,40,42,42,40,0.51,0.19,0.7,113.2,112.7,0.5,98.3,0.276,0.329,0.568,0.53,13.2,27.3,0.214,0.532,10.9,78.7,0.194,Pepsi Center,605585.0,14672.0,2017,1.0403710340465901,1.0403455564745887,1.0360360360360361,1.0197095435684647,1.0192023633677991,1.0282404055032583,1.0314628608498215,1.036377911541481,1.1720091585575272,1.0239234449760766,1.035758323057953,0.8562450903377848,1.025763566059869,0.9277857484457198
1026,Chicago Bulls,26.9,41,41,42,40,0.43,-0.39,0.03,107.4,107.0,0.4,95.3,0.259,0.256,0.53,0.487,12.3,27.0,0.206,0.507,12.4,76.8,0.169,United Center,888882.0,21680.0,2017,0.8095288289237905,0.9870416322029225,0.9836366979224122,0.9885892116182572,0.9564254062038403,0.9594496741491673,0.9477781381771001,0.9657157812091075,1.159129937034917,0.9856459330143541,0.9870854695307936,0.9740769835035351,1.0009992614154755,0.8082257293161168
1027,Charlotte Hornets,26.5,36,46,42,40,0.2,-0.26,-0.07,108.8,108.6,0.2,95.7,0.279,0.335,0.547,0.501,10.7,19.9,0.227,0.523,12.1,79.6,0.164,Spectrum Center,710643.0,17333.0,2017,1.0593443659744914,0.9999080966822902,0.9983452840595697,0.9927385892116183,1.0302806499261448,0.9902244750181028,0.9750243269542652,0.8400942161737763,0.8543216943331425,1.0861244019138756,1.0182360957881758,0.950510604870385,1.0374940261545813,0.7843137254901962
1028,Indiana Pacers,27.0,42,40,40,42,-0.22,-0.42,-0.64,108.6,108.8,-0.2,95.9,0.261,0.272,0.558,0.516,12.8,21.2,0.212,0.512,13.6,75.5,0.225,Bankers Life Fieldhouse,684578.0,16697.0,2017,0.8601243807315275,0.9980700303280948,1.0001838573267143,0.9948132780082988,0.9638109305760708,1.0101375814627083,1.0042166720726564,1.0049725202826485,0.9101316542644533,1.014354066985646,0.9968200402362255,1.0683424980361351,0.9840552635008907,1.0760401721664277
1029,Milwaukee Bucks,25.6,42,40,40,42,-0.18,-0.26,-0.45,109.1,109.3,-0.2,94.5,0.274,0.29,0.565,0.527,13.2,21.5,0.21,0.518,13.6,75.4,0.215,BMO Harris Bradley Center,648952.0,15828.0,2017,0.9170443765152314,1.0026651962135833,1.0047802904945762,0.9802904564315352,1.0118168389955686,1.0228095582910932,1.0256243918261434,1.036377911541481,0.9230108757870635,1.0047846889952152,1.0085015250827438,1.0683424980361351,0.9827518790459228,1.0282161645145864
1030,Portland Trail Blazers,24.8,41,41,40,42,-0.52,0.3,-0.23,110.3,110.8,-0.5,96.7,0.275,0.322,0.559,0.52,12.5,23.0,0.214,0.508,11.6,76.8,0.241,Moda Center,792029.0,19318.0,2017,1.0182354801307052,1.0136935943387555,1.0185695899981615,1.0031120331950207,1.0155096011816838,1.0119478638667634,1.0120012974375607,0.9814184768385238,0.9874069834001145,1.0239234449760766,0.98903238367188,0.9112333071484683,1.0009992614154755,1.1525585844093735
1031,Atlanta Hawks,27.9,43,39,39,43,-0.85,-0.38,-1.23,104.9,105.7,-0.8,97.4,0.295,0.309,0.541,0.504,14.2,23.6,0.215,0.507,13.8,76.1,0.179,Philips Arena,654306.0,15959.0,2017,0.977126594286919,0.9640658027754803,0.9716859716859717,1.0103734439834025,1.0893648449039879,0.9793627805937727,0.9808627959779435,1.114891389688563,1.013165426445335,1.0287081339712918,0.9870854695307936,1.0840534171249019,0.991875570230699,0.8560497369679579
1032,Detroit Pistons,25.4,37,45,38,44,-1.12,-0.17,-1.29,106.0,107.1,-1.1,95.0,0.218,0.263,0.521,0.492,10.9,24.1,0.157,0.516,12.1,81.2,0.197,The Palace of Auburn Hills,655141.0,15979.0,2017,0.8316643828396755,0.9741751677235548,0.9845559845559845,0.9854771784232365,0.8050221565731166,0.943157132512672,0.9575089198832305,0.8557969118031928,1.0346307956496852,0.7511961722488039,1.004607696800571,0.950510604870385,1.0583481774340706,0.9421329507412722
1033,Minnesota Timberwolves,24.0,31,51,38,44,-1.11,0.47,-0.64,110.8,112.0,-1.2,94.6,0.287,0.249,0.555,0.511,12.9,27.2,0.229,0.535,13.2,75.9,0.212,Target Center,607203.0,14810.0,2017,0.7873932750079056,1.018288760224244,1.0296010296010296,0.9813278008298754,1.0598227474150663,1.0047067342505431,0.994485890366526,1.0128238680973567,1.1677160847166572,1.0956937799043063,1.0415990654812122,1.0369206598586018,0.989268801320763,1.013868962219034
1034,New Orleans Pelicans,25.7,34,48,35,47,-2.1,0.41,-1.69,105.2,107.4,-2.2,98.0,0.256,0.308,0.539,0.504,11.7,18.5,0.192,0.509,12.4,76.8,0.177,Smoothie King Center,663099.0,16173.0,2017,0.9739643722989354,0.9668229023067733,0.9873138444567017,1.016597510373444,0.9453471196454947,0.9757422157856627,0.9808627959779435,0.9186076943208582,0.7942186605609617,0.9186602870813397,0.9909792978129663,0.9740769835035351,1.0009992614154755,0.8464849354375897
1035,Dallas Mavericks,27.6,33,49,33,49,-2.93,0.4,-2.53,105.6,108.8,-3.2,92.2,0.225,0.366,0.541,0.505,11.6,18.1,0.18,0.529,14.4,77.6,0.218,American Airlines Center,811366.0,19789.0,2017,1.1573732476019818,0.970499035015164,1.0001838573267143,0.9564315352697095,0.8308714918759231,0.9793627805937727,0.9828089523191695,0.9107563465061501,0.7770463651974815,0.861244019138756,1.0299175806346939,1.131186174391202,1.0114263370552201,1.0425633668101388
1036,New York Knicks,27.3,31,51,31,51,-3.67,-0.2,-3.87,107.7,111.5,-3.8,96.0,0.239,0.279,0.534,0.496,12.4,26.6,0.188,0.511,11.7,74.1,0.214,Madison Square Garden (IV),810741.0,19774.0,2017,0.8822599346474124,0.9897987317342156,1.0250045964331678,0.9958506224066389,0.882570162481536,0.9666908037653874,0.9652935452481348,0.9735671290238157,1.1419576416714368,0.8995215311004785,0.9948731260951391,0.9190887666928516,0.9658078811313376,1.0234337637494022
1037,Sacramento Kings,27.9,32,50,31,51,-3.88,0.58,-3.29,107.3,111.3,-4.0,94.9,0.284,0.291,0.556,0.516,13.7,21.0,0.22,0.528,12.9,76.3,0.227,Golden 1 Center,721928.0,17608.0,2017,0.920206598503215,0.9861225990258248,1.0231660231660231,0.9844398340248963,1.0487444608567207,1.0065170166545983,1.0042166720726564,1.075634650615022,0.9015455065827133,1.0526315789473684,1.0279706664936075,1.013354281225452,0.9944823391406352,1.0856049736967959
1038,Phoenix Suns,25.0,24,58,27,55,-5.63,0.49,-5.14,106.6,112.2,-5.6,100.3,0.297,0.255,0.538,0.493,13.4,26.0,0.231,0.525,13.1,76.4,0.264,Talking Stick Resort Arena,708639.0,17134.0,2017,0.806366606935807,0.9796893667861409,1.0314396028681743,1.0404564315352696,1.0967503692762184,0.9739319333816076,0.9594550762244566,1.0520806071708977,1.1161991986262163,1.105263157894737,1.0221299240703485,1.0290652003142184,0.9957857235956034,1.2625538020086085
1039,Philadelphia 76ers,24.6,28,54,26,56,-5.7,-0.14,-5.83,103.2,108.9,-5.7,98.5,0.258,0.349,0.539,0.501,14.9,22.4,0.199,0.512,13.5,75.3,0.234,Wells Fargo Center,710557.0,17331.0,2017,1.1036154738062611,0.9484422387648194,1.0011031439602869,1.0217842323651452,0.9527326440177252,0.9757422157856627,0.9750243269542652,1.1698508243915204,0.9616485403548941,0.952153110047847,0.9968200402362255,1.060487038491752,0.9814484945909545,1.119081779053085
1040,Brooklyn Nets,26.0,20,62,24,58,-6.73,-0.01,-6.74,104.1,110.7,-6.6,101.3,0.289,0.371,0.551,0.507,14.7,19.6,0.228,0.513,11.6,76.1,0.212,Barclays Center,632608.0,15429.0,2017,1.1731843575418994,0.9567135373586986,1.0176503033645892,1.050829875518672,1.0672082717872966,0.997465604634323,0.9867012650016217,1.154148128762104,0.8414424728105324,1.090909090909091,0.9987669543773119,0.9112333071484683,0.991875570230699,1.013868962219034
1041,Orlando Magic,25.3,29,53,24,58,-6.57,-0.04,-6.61,103.7,110.5,-6.8,96.8,0.246,0.3,0.524,0.489,12.1,21.6,0.184,0.523,11.9,77.4,0.201,Amway Center,727875.0,17753.0,2017,0.948666596395067,0.9530374046503078,1.0158117300974443,1.004149377593361,0.9084194977843425,0.9485879797248371,0.9516704508595523,0.950013085579691,0.9273039496279337,0.8803827751196173,1.0182360957881758,0.9347996857816183,1.008819568145284,0.9612625538020088
1042,Los Angeles Lakers,25.1,26,56,24,58,-6.88,0.58,-6.29,106.0,113.0,-7.0,98.5,0.259,0.295,0.537,0.501,13.5,25.0,0.195,0.542,13.0,75.8,0.213,STAPLES Center,776917.0,18949.0,2017,0.9328554864551492,0.9741751677235548,1.038793895936753,1.0217842323651452,0.9564254062038403,0.9721216509775525,0.9750243269542652,1.0599319549856057,1.0732684602175158,0.9330143540669857,1.0552274644688169,1.021209740769835,0.9879654168657949,1.0186513629842182
1043,Houston Rockets,29.8,65,17,61,21,8.48,-0.27,8.21,114.7,106.1,8.6,97.6,0.298,0.502,0.59,0.551,12.7,21.3,0.233,0.521,13.4,79.9,0.171,Toyota Center,732722.0,17871.0,2018,1.4894669172188704,1.056007365352156,0.97691977165306,1.002842757817584,1.1828526065096585,1.060769507371449,1.0570405422688325,0.9781771501925546,0.9540161242161841,1.2053802379720642,0.9995523437999617,1.0312981015905591,1.0285346492169063,0.8843302878813999
1044,Toronto Raptors,25.8,59,23,60,22,7.78,-0.49,7.29,113.8,105.9,7.9,97.4,0.25,0.377,0.575,0.539,12.1,23.0,0.198,0.501,13.0,77.7,0.212,Air Canada Centre,813431.0,19840.0,2018,1.1185837207002274,1.0477213441767685,0.9750782640721872,1.0007877521663187,0.9923260121725324,1.0338007910823444,1.03401969561325,0.9319640564826701,1.0301582561958795,1.0243145369891362,0.9611818123681013,1.0005130836326321,1.0002145462347136,1.0963626960868815
1045,Golden State Warriors,28.8,58,24,56,26,5.98,-0.19,5.79,113.6,107.6,6.0,99.6,0.239,0.339,0.603,0.569,14.1,21.0,0.195,0.504,12.6,76.3,0.186,Oracle Arena,803436.0,19596.0,2018,1.00583522895856,1.0458800061377935,0.9907310785096066,1.0233928143302395,0.9486636676369409,1.0841423948220064,1.091571812252206,1.086007702182285,0.9405792773962378,1.0087946197620279,0.9669373920828803,0.9697280656747049,0.9821926625187727,0.961903120151698
1046,Utah Jazz,26.7,48,34,53,29,4.3,0.17,4.47,108.4,103.9,4.5,95.7,0.26,0.357,0.564,0.527,13.7,21.5,0.202,0.506,14.0,79.8,0.19,Vivint Smart Home Arena,734806.0,17922.0,2018,1.0592424092572446,0.9980052171244439,0.9566631882634585,0.9833202041305615,1.0320190526594337,1.0140237324703343,1.0109988489576673,1.055198973042362,0.9629740220961482,1.0450077599586136,0.9707744452260664,1.0774756285274498,1.0272473718086246,0.9825892087571109
1047,Philadelphia 76ers,25.8,52,30,53,29,4.5,-0.2,4.3,109.5,105.0,4.5,99.8,0.263,0.344,0.568,0.535,14.6,25.3,0.198,0.492,12.6,78.6,0.218,Wells Fargo Center,833503.0,20361.0,2018,1.0206705568193055,1.0081325763388063,0.9667914799582593,1.025447819981505,1.043926964805504,1.0212153901474288,1.026346080061389,1.1245186136071887,1.1331740818154674,1.0243145369891362,0.9439150732237641,0.9697280656747049,1.0118000429092469,1.127391828995001
1048,Boston Celtics,24.7,55,27,51,31,3.59,-0.35,3.23,107.6,103.9,3.7,96.0,0.243,0.357,0.552,0.518,13.0,21.5,0.188,0.495,13.0,78.4,0.191,TD Garden,763584.0,18624.0,2018,1.0592424092572446,0.9906398649685438,0.9566631882634585,0.9864027126074598,0.9645408838317014,0.9924487594390508,0.9937332139659804,1.0012836970474968,0.9629740220961482,0.9725814795654423,0.9496706529385432,1.0005130836326321,1.009225488092684,0.9877607309084642
1049,Oklahoma City Thunder,27.3,48,34,50,32,3.41,0.0,3.42,110.7,107.2,3.5,96.7,0.275,0.345,0.546,0.514,12.4,27.7,0.197,0.525,14.7,77.4,0.193,Chesapeake Energy Arena,746322.0,18203.0,2018,1.0236376223914547,1.0191806045726561,0.9870480633478609,0.9935952323868892,1.0915586133897857,0.9816612729234089,0.9860595984141195,0.9550706033376124,1.2406688563750374,1.0191412312467667,1.0072264500863337,1.1313494099538224,0.9963527140098691,0.9981037752111706
1050,San Antonio Spurs,29.3,47,35,49,33,2.89,0.0,2.89,107.9,104.8,3.1,95.0,0.245,0.282,0.543,0.507,12.2,23.7,0.189,0.507,13.2,78.6,0.17,AT&T Center,754562.0,18404.0,2018,0.8367124913460586,0.9934018720270064,0.9649499723773863,0.9761276843511321,0.9724794919290817,0.9762675296655879,0.9726307711983629,0.9396662387676509,1.061510898775754,0.9777547853078117,0.9726929717976595,1.0159055926115956,1.0118000429092469,0.8791587657300466
1051,Portland Trail Blazers,25.6,49,33,48,34,2.6,0.0,2.6,109.1,106.4,2.7,96.5,0.24,0.324,0.549,0.511,12.3,23.3,0.192,0.503,11.7,79.1,0.193,Moda Center,795750.0,19409.0,2018,0.9613292453763228,1.0044499002608562,0.9796820330243694,0.9915402267356236,0.9526329716856311,0.9870550161812298,0.9803043867502238,0.9473684210526317,1.0435951030158257,0.9932747025349198,0.9650188655112873,0.9004617752693688,1.0182364299506543,0.9981037752111706
1052,Minnesota Timberwolves,27.1,47,35,47,35,2.23,0.12,2.35,113.4,111.1,2.3,96.0,0.28,0.261,0.566,0.523,11.4,24.4,0.225,0.539,13.9,76.4,0.189,Target Center,699308.0,17056.0,2018,0.7744041143309267,1.0440386680988185,1.022957461174882,0.9864027126074598,1.1114051336332365,1.0176195613088816,1.0033252334058065,0.878048780487805,1.0928635413556287,1.1639937920331092,1.034085822088636,1.0697793740379682,0.9834799399270543,0.9774176866057577
1053,Denver Nuggets,25.1,46,36,45,37,1.48,0.09,1.57,112.5,111.0,1.5,96.8,0.258,0.357,0.57,0.536,13.4,25.7,0.198,0.539,12.6,77.5,0.173,Pepsi Center,702796.0,17141.0,2018,1.0592424092572446,1.035752646923431,1.0220367073844454,0.9946227352125219,1.0240804445620535,1.0248112189859762,1.0282644839493542,1.0320924261874198,1.1510898775753957,1.0243145369891362,1.034085822088636,0.9697280656747049,0.9976399914181505,0.8946733321841062
1054,Indiana Pacers,26.2,48,34,45,37,1.38,-0.2,1.18,109.5,108.1,1.4,96.0,0.222,0.284,0.557,0.525,12.3,22.7,0.173,0.527,14.2,76.2,0.174,Bankers Life Fieldhouse,658119.0,16052.0,2018,0.8426466224903569,1.0081325763388063,0.9953348474617888,0.9864027126074598,0.8811854988092087,1.001438331535419,1.0071620411817368,0.9473684210526317,1.0167214093759331,0.8949818934299016,1.0110635032295199,1.0928681375064135,0.9809053851104913,0.8998448543354594
1055,New Orleans Pelicans,27.6,48,34,44,38,1.3,0.18,1.48,109.6,108.3,1.3,100.5,0.237,0.319,0.573,0.541,13.3,20.0,0.183,0.513,12.5,76.7,0.175,Smoothie King Center,673920.0,16437.0,2018,0.9464939175155771,1.0090532453582937,0.9971763550426617,1.0326403397609345,0.9407250595395606,1.030204962243797,1.0378565033891802,1.024390243902439,0.895789787996417,0.9467149508535955,0.9842041312272175,0.9620318111852232,0.9873417721518988,0.9050163764868125
1056,Cleveland Cavaliers,30.6,50,32,43,39,0.94,-0.35,0.59,112.9,111.9,1.0,98.0,0.275,0.379,0.584,0.547,12.6,20.1,0.214,0.54,12.2,77.3,0.166,Quicken Loans Arena,843042.0,20562.0,2018,1.1245178518445258,1.039435323001381,1.0303234914983734,1.0069527691201152,1.0915586133897857,1.049982020855807,1.0493669267169716,0.9704749679075738,0.9002687369363991,1.107087428867046,1.036004348660229,0.9389430477167777,0.9950654366015875,0.8584726771246337
1057,Washington Wizards,26.9,43,39,43,39,0.59,-0.06,0.53,109.3,108.7,0.6,96.6,0.254,0.31,0.56,0.525,13.3,23.5,0.196,0.522,13.6,77.1,0.212,Capital One Arena,739302.0,18032.0,2018,0.9197903273662348,1.0062912382998312,1.0008593702044075,0.9925677295612564,1.0082032283672928,1.00683207479324,1.0071620411817368,1.024390243902439,1.05255300089579,1.0139679255043974,1.0014708703715547,1.0466906105695228,0.9924908817850245,1.0963626960868815
1058,Miami Heat,26.5,44,38,42,40,0.48,-0.33,0.15,106.8,106.3,0.5,95.6,0.229,0.358,0.551,0.52,13.3,21.5,0.173,0.507,13.1,79.0,0.215,AmericanAirlines Arena,804850.0,19630.0,2018,1.0622094748293935,0.9832745128126439,0.978761279233933,0.9822927013049286,0.9089706271500397,0.9906508450197771,0.9975700217419108,1.024390243902439,0.9629740220961482,0.8949818934299016,0.9726929717976595,1.0082093381221138,1.0169491525423728,1.1118772625409412
1059,Charlotte Hornets,26.6,36,46,42,40,0.26,-0.19,0.07,109.4,109.1,0.3,98.4,0.312,0.314,0.549,0.508,11.4,22.2,0.233,0.532,12.4,80.7,0.165,Spectrum Center,671404.0,16376.0,2018,0.9316585896548313,1.0072119073193189,1.0045423853661533,1.0110627804226464,1.2384228631913203,0.9870550161812298,0.9745491750863282,0.878048780487805,0.9943266646760227,1.2053802379720642,1.0206561360874848,0.9543355566957413,1.038832868483158,0.8533011549732805
1060,Los Angeles Clippers,27.0,42,40,41,41,0.04,0.11,0.15,110.3,110.2,0.1,98.7,0.299,0.314,0.564,0.527,13.2,23.5,0.222,0.52,12.6,76.1,0.203,STAPLES Center,697812.0,17020.0,2018,0.9316585896548313,1.015497928494706,1.014670677060954,1.0141452888995446,1.1868219105583486,1.0140237324703343,1.0109988489576673,1.0166880616174583,1.05255300089579,1.148473874806001,0.9976338172283686,0.9697280656747049,0.9796181077022097,1.0498189967247027
1061,Detroit Pistons,25.9,39,43,41,41,-0.15,-0.11,-0.26,107.2,107.3,-0.1,96.2,0.227,0.333,0.543,0.512,12.3,22.7,0.169,0.524,13.7,78.5,0.172,Little Caesars Arena,713945.0,17413.0,2018,0.9880328355256651,0.9869571888905939,0.9879688171382973,0.9884577182587253,0.9010320190526594,0.9762675296655879,0.9822227906381891,0.9473684210526317,1.0167214093759331,0.8742886704604242,1.0053079235147406,1.0543868650590045,1.0105127655009654,0.889501810032753
1062,Milwaukee Bucks,25.9,44,38,40,42,-0.3,-0.15,-0.45,109.8,110.1,-0.3,96.2,0.281,0.297,0.571,0.531,12.9,20.4,0.22,0.528,14.2,75.9,0.22,BMO Harris Bradley Center,685303.0,16856.0,2018,0.8812184749282959,1.0108945833972687,1.0137499232705176,0.9884577182587253,1.1153744376819266,1.0266091334052498,1.0186724645095282,0.9935815147625161,0.9137055837563453,1.1381272633212622,1.0129820298011127,1.0928681375064135,0.9770435528856469,1.1377348732977073
1063,Los Angeles Lakers,23.7,35,47,37,45,-1.55,0.11,-1.44,106.5,108.0,-1.5,100.3,0.264,0.329,0.548,0.517,13.8,23.6,0.188,0.514,12.5,77.7,0.19,STAPLES Center,776327.0,18935.0,2018,0.9761645732370685,0.9805125057541815,0.9944140936713524,1.030585334109669,1.0478962688541942,0.9852571017619561,0.9918148100780151,1.0629011553273429,1.057031949835772,0.9725814795654423,0.9861226577988106,0.9620318111852232,1.0002145462347136,0.9825892087571109
